451.123,ast_cnt,repeat_string,date,filename,name,451.353,590,451.2,451.13,6-501.12,500,451,6-501.14,451.126,3-302.11,205,480,451.404,6-501.16,4-501.11,451.321,451.14,451.35,451.103,451.104,451.344,5-205.15,4-903.11,451.117,5-202.12,6-501.11,451.36,3-501.16,520,7-206.12,6-404.11,3-305.11,6-202.15,3-304.12,3-701.11,6-501.111,4-601.11,5-203.14,4-602.12,4-204.112,2-401.11,451.11,4-901.11,5-205.11,205.103,480.425,590.009,4-502.13,6-501.114,6-201.11,4-501.114,6-201.16,451.121,451.124,480.5,451.34,520.119,451.000.,451.322,451.141,5-202.13,451.32,451.341,4-602.11,451.101,451.102,6-301.12,4-501.15,451.114,6-403.11,4-204.115,451.351,4-302.14,4-501.112,5-501.114,6-101.11,3-302.12,4-101.16,7-101.11,6-301.11,451.109,6-301.20,5-501.16,3-305.12,2-402.11,4-903.12,4-502.11,6-202.11,2022,2017,451.331,590.003,3-304.14,1,5-501.110,451.346,7-102.11,480.4,4-602.13,451.37,451.38,451.383,451.33,5-501.113,451.345,6-501.112,5-501.115,451.111,4-701.10,3-501.15,3-202.15,451.371,451.153,451.125,4-102.11,451.374,451.113,4-904.11,6-301.14,3.5,6.5,4-202.11,451.343,480.1,590.011,2-301.14,3-501.18,6-305.11,5-501.116,4-202.16,109,4-201.11,451.119,451.122,4-501.116,451.12,11,5-250.15,451.128,6-303.11,2-304.11,4-904.13,480.3,451.405,4-501.12,3-301.11,5-501.15,8,2-102.11,480.2,4-501.13,4-202.15,4-101.111,2013,2018,7-201.11,2016,3-101.11,3.302.11,6-501.15,5-502.11,6-201.17,480.55,3-304.15,4-501.16,4-501.18,7-3.,480.000.,4-301.12,4-501.14,2-103.11,4-601.12,6-304.11,451.218,4-402.12,6-202.12,4-501.17,90.6,480,4-702.11,3-13.,450.35,1,450.353,3-306.11,451.35,5,.480.500
78,165,192 repeat violations,7/7/2014 19:01,mci-framingham-report-7-14.docx,Facility_Inspection__MCI_Framingham,83,2,,3,5,,1,1,10,,1,1,1,,7,,,59,,,8,,3,,,14,,,,,,,1,,,,2,,1,3,,,,,,,,,,3,5,1,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
88,140,,2/15/2013,mci-framingham-report-February_15_2013.docx,MCI_Framingham_Facility_Inspection_Report,76,2,,19,5,,1,,11,,1,1,1,1,8,,3,52,1,,9,,1,1,3,21,,1,,,,1,2,1,,2,2,,,2,,,1,,,,,,3,2,8,,,,,,,,22,1,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
189,381,425 repeat violations,12/30/2014 18:38,mci-norfolk-report-01-15.docx,MCI Norfolk 2014,347,2,,46,6,,1,,10,,1,1,1,,12,,11,43,3,,1,2,9,,,10,,8,1,,1,8,2,,,,1,,6,1,,8,2,,,,,,,10,4,4,1,,,,,,,2,,23,,,,1,,,,6,,,,,,1,4,,,1,,1,1,,,,,1,,,43,,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
156,313,363 repeat violations,4/16/2015 12:00,mci-norfolk-report-04-15.docx,Facility_Inspection__MCI_Norfolk__April_17_2015,211,2,,32,3,,1,5,5,,1,1,1,,21,,2,18,1,,1,2,8,,1,12,,8,2,,,1,2,,,,1,,2,,,4,1,,,,,,,2,10,1,1,,,,,,,5,,23,,,,1,2,,,4,,,,,,1,1,,1,1,,1,,,,,,,,,23,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
151,244,316 repeat violations,4/22/2016 18:35,mci-norfolk-report-04-16.docx,Facility_Inspection__MCI_Norfolk__April_5_2016,93,2,,7,19,,1,,,,1,1,1,,16,,,20,1,,3,2,,,,43,,,2,,,1,1,,,1,4,,1,,,,1,,1,,,,,,7,,1,,,,,,1,1,,22,,,,,1,,,,,,,,,,,,2,1,,1,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,223,311 repeat violations,5/18/2017 18:53,mci-norfolk-report-04-17.docx,Facility_Inspection__MCI_Norfolk__April_25_28_May_1_4_and_5_2017,121,21,19,27,15,,1,1,4,,1,1,1,,8,,,35,7,,,7,1,,1,23,,,2,,,5,4,1,,,2,,1,,,,,,,,,,1,,3,,,,,,,,1,4,,22,,1,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,5,,,,,,,,3,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,208,287 repeat violations,11/16/2016 16:40,mci-norfolk-report-11-16.docx,Facility_Inspection__MCI_Norfolk__November_1_2016,99,5,3,3,14,,1,,,,1,1,1,,10,,,15,1,,,2,,,1,40,,,2,,,7,,,,,2,,,,,,,,,,,,1,,6,,,,,,,,1,2,,22,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,185,363 repeat violations,12/1/2015 15:21,mci-norfolk-report-11-17-15.docx,MCI_Norfolk,94,2,,14,13,,1,,3,,1,1,1,1,26,,1,18,,,1,5,,,,38,1,,2,,1,1,2,,,1,3,,,,,,1,1,1,,,,,1,1,,1,,,,,,,3,,23,,,,,1,,,,,,,,,1,,,1,,,2,,,,,,1,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,500,612 repeat violations,5/8/2014 12:26,mci-norfolk-report-5-14.docx,MCI Norfolk,255,2,,51,9,,1,,8,,1,1,1,1,24,,14,129,4,,,4,6,1,,2,,,,,,15,1,1,,,1,,12,,,10,3,,,,,,2,21,2,14,2,,,,,,,4,,23,,,,1,,,,,,1,,,,2,2,,1,1,,1,,,,,,1,,,51,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
11,11,10 repeat violations,4/18/2014 13:30,mci-plymouth-report-04-14.docx,Facility_Inspection__MCI_Plymouth_Carver,8,2,,1,,,1,,1,1,1,1,1,,,2,,5,,,1,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,10 repeat violations,4/10/2015 14:22,mci-plymouth-report-04-15.docx,Facility_Inspection__MCI_Plymouth_Carver__April_10_2015,3,2,,2,,,1,,1,,1,1,1,,,,,1,1,,,,,,1,4,,,2,1,,,,1,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,20 repeat violations,5/16/2016 14:59,mci-plymouth-report-04-16.docx,Facility_Inspection__MCI_Plymouth_Carver__April_27_2016,3,2,,,,,1,,,,1,1,1,,,,,2,2,,,,3,,1,1,,,2,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,9 repeat violations,10/20/2014 14:27,mci-plymouth-report-10-14.docx,MCI Plymouth 2014,9,2,,1,,,1,,2,,1,1,1,,,,,2,,,,,,,,,,,2,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,14,12 repeat violations,11/17/2015 15:13,mci-plymouth-report-11-13-15.docx,MCI_Plymouth_Carver,1,2,,,,,1,,,,1,1,1,,,,,1,3,,,,2,,,2,,,2,1,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13,13 repeat violations,12/6/2016 16:27,mci-plymouth-report-12-16.docx,Facility_Inspection__MCI_Plymouth_Carver__November_2016,3,9,7,1,,,1,,,,1,1,1,,,,,1,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,180,309 repeat violations,5/31/2016 16:21,mci-shirley-report-05-16.docx,MCI Shirley 2016,136,2,,18,7,,1,,4,,1,1,1,,8,,3,20,6,,5,1,2,,,23,2,,2,,,,4,,1,1,,,2,4,,6,,,,1,,,,7,3,,,,1,,,,,16,,17,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,1,,,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,185,335 repeat violations,12/8/2016 17:05,mci-shirley-report-12-16.docx,Facility_Inspection__MCI_Shirley__December_2016,141,12,10,11,3,,1,,15,,1,1,1,1,13,,2,27,4,,12,,,1,1,23,2,,2,,,,4,1,,1,,,,,,5,,,,,,,,7,2,,,,1,,,,,14,,17,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,84,121 repeat violations,1/8/2016 17:25,mci-shirley-report-12-28-15.docx,mci_shirley,85,2,,16,9,,1,,3,1,1,1,1,1,6,,13,27,1,,4,2,3,2,,9,3,4,2,,,,2,,1,1,4,,6,3,,27,,,,2,,,,6,2,,,1,2,,1,,,6,,17,,3,1,,,,,,1,,,1,,,,,1,,,,,1,1,,,,,,1,,,,,,,,1,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,
112,75,86 repeat violations,2/5/2016 16:43,middlesex-billerica-report-01-12-16.docx,Facility_Inspection__Middlesex_County_Jail_and_House_of_Corrections_Billerica__Januray_15_2016,68,2,,41,4,,1,,2,,1,1,1,,7,,9,11,3,,2,2,6,7,,2,3,,2,,,1,1,,,3,2,,5,,,8,,,,,,,1,1,,,,7,1,,,,,5,,6,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,1,,1,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
86,92,176 repeat violations,3/12/2015 17:33,middlesex-billerica-report-03-15.docx,Middlesex Billerica,40,2,,10,3,,1,1,1,,1,1,1,,9,,2,16,2,,5,1,5,,,3,,2,2,,,3,1,1,,3,2,,3,,,1,,,,,,,,,2,,,,1,,,,1,6,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
117,105,126 repeat violations,6/20/2016 14:22,middlesex-billerica-report-06-07-16.docx,Middlesex_County_Jail_and_House_of_Correction_Billerica,58,2,,34,2,,1,,6,,1,1,1,,4,,5,12,4,,2,3,2,,,1,,1,2,,,1,1,2,,2,1,,2,1,,,,,,,,,,1,,,,19,,,,,,4,,6,,,,,1,,,,,,,1,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,182,571 repeat violations,6/24/2014 15:58,middlesex-billerica-report-07-14.docx,Facility_Inspection__Middlesex_County_House_of_Correction_Billerica,98,2,,25,17,,1,2,2,,1,1,1,,12,,5,42,2,,2,1,1,,,10,1,,,,,1,2,,,4,10,,4,3,,,,,,,,,1,,4,,,,1,,,,1,3,,4,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
68,70,80 repeat violations,6/12/2015 17:44,middlesex-billerica-report-6-12-15.docx,Middlesex_County_House_of_Correction_Billerica,42,2,,14,1,,1,,1,1,1,1,1,,10,,1,10,,,1,1,3,,,1,,,2,,1,,2,1,,6,1,,4,,,7,,,,,,,,1,,,4,,,,,,,12,,3,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
86,206,207 repeat violations,6/16/2014 17:14,middlesex-jail-cambridge-report-06-14.docx,Facility_Inspection__Middlesex_County_Jail_Cambridge,75,2,,4,15,,1,,5,,1,1,1,1,8,,5,22,1,,10,6,2,11,,23,,,,,1,3,,,,,2,,,1,,1,,,,,,,,1,,,,,,,,,1,5,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
110,210,235 repeat violations,2/11/2016 13:40,ncci-gardner-02-16.docx,NCCI Gardner,73,2,,38,2,,1,,8,,1,1,1,2,6,,1,36,6,,2,8,3,1,3,9,,4,2,,,,,,1,,3,,,3,,2,,,,,,,,3,3,6,,2,,,,,7,4,,8,,,1,,,,,,1,,,2,,,1,,,,,,,,1,,,,,,2,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
101,159,175 repeat violations,9/27/2016 11:52,ncci-gardner-09-16.docx,Facility_Inspection__NCCI_Gardner__September_13_2016,45,13,11,24,1,,1,,5,1,1,1,1,2,3,,1,20,4,,,7,,3,1,8,,2,2,,,2,,,,,,,,,,2,,,,,,,1,2,1,2,,2,,,,,,5,,30,,,1,,,,,1,,,,1,,,1,,,,,,,1,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,303,358 repeat violations,9/29/2015 15:17,ncci-gardner-9-30-15.docx,Ncci_Gardner,144,2,,41,7,,1,2,12,,1,1,1,,11,,1,58,,,2,2,4,1,2,2,1,4,2,,,4,,,1,,8,,3,4,,9,,,,,,,1,5,3,9,,1,,,,,6,6,,8,,,2,1,,,,,,,,1,,,,,,,,,,,,,,,,,7,,1,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
54,65,80 repeat violations,9/26/2014 13:40,ncci-gardner-report-10-14.docx,Facility_Inspection__NCCI_Gardner__October_8_2014,74,2,,24,1,,1,,16,4,1,1,1,1,2,,2,51,,,,3,9,,,3,,2,,,2,2,,3,2,,1,,4,8,,1,2,,,,,,,2,,3,5,,,,,,,,1,14,,,,,,,,1,2,,,1,,,2,,,,,,1,,,1,,2,,,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,165,193 repeat violations,2/25/2015 17:23,ncci-gardner-report-2-15.docx,NCCI Gardner,135,2,,49,2,,1,2,17,,1,1,1,,18,,3,50,,,,4,12,,,2,,4,2,,,4,,2,,1,4,,17,6,,13,1,,,,,,,4,4,7,5,,,,1,,6,1,,8,,,2,2,,,,3,1,,,1,,,,,,1,,,1,,,1,,,,,12,,1,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,
35,64,84 repeat violations,3/17/2014 17:15,ncci-gardner-report-3-14.docx,Facility_Inspection_Report__NCCI_Gardner__032014,29,2,,5,,,1,,10,,1,1,1,,14,,2,41,2,,1,2,,,,,,,,,,1,,2,,,,,,2,,2,,,,,,,,,,2,3,2,1,,,,9,3,,9,,,2,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0 repeat violations,1/20/2016 16:15,norfolk-dedham-alternative-center-report-01-15-16.docx,Facility_Inspection__Dedham_Alternative_Center__February_2_2016,1,2,,,,,1,,,,1,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,3 repeat violations,2/5/2015 16:02,norfolk-dedham-alternative-center-report-02-15.docx,Facility_Inspection__Dedham_Alternative_Center__02_2015,,2,,,,,1,,,,1,1,1,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,6 repeat violations,6/30/2014 12:41,norfolk-dedham-alternative-center-report-06-14.docx,Facility_Inspection__Dedham_Alternative_Center,12,2,,,,,1,,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,6/23/2016 17:52,norfolk-dedham-alternative-center-report-6-16-16.docx,Norfolk Dedham Alternative,,2,,,,,1,,,,1,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,,6/18/2015 14:55,norfolk-dedham-alternative-center-report-6-22-15.docx,Dedham_Alternative_Center,,2,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,26,28 repeat violations,2/4/2015 19:14,norfolk-dedham-correctional-center-report-02-15.docx,Facility_Inspection__Norfolk_County_House_of_Correction_Dedham__February_2015,20,2,,1,,,1,,2,,1,1,1,,1,5,6,,,,1,,,,,1,,2,2,,,,,,,,,,2,,,3,,,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,30,46 repeat violations,6/30/2014 12:37,norfolk-dedham-correctional-center-report-06-14_0.docx,Facility_Inspection__Norfolk_County_HOC_Dedham,24,2,,11,,,1,,,,1,1,1,,4,5,11,1,,,2,,3,1,,2,1,2,,,,3,,,,1,7,,2,1,,3,,,,,,,,,1,,,4,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,11,10 repeat violations,2/5/2016 17:33,norfolk-dedham-correctional-center-report-1-15-16.docx,Facility_Inspection__Norfolk_County_House_of_Correction_Dedham__02022016,9,2,,1,1,,1,,,,1,1,1,,2,4,,,1,,,2,,,,1,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,18,21 repeat violations,6/23/2016 17:43,norfolk-dedham-correctional-center-report-6-16-16.docx,Norfolk_County_House_of_Correction,14,2,,2,1,,1,,,,1,1,1,,4,4,,,1,,,,,,,1,,,2,,1,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,15,14 repeat violations,6/18/2015 14:48,norfolk-dedham-correctional-center-report-6-22-15.docx,Norfolk_County_House_of_Correction_Dedham,8,2,,3,,,1,,1,,1,1,1,,1,5,1,,1,,,,,,,1,,,2,,,,,1,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,58,75 repeat violations,2/23/2015 19:11,northeastern-correctional-center-report-02-15.docx,Facility_Inspection__Northeastern_Correctional_Center_West_Concord__February_2015,56,2,,10,,,1,,3,1,1,1,1,,2,,,16,,,,1,6,,1,4,,,2,,,1,3,,,,4,,1,,,2,,,,,,,,1,1,,,1,,,,,,1,1,4,,1,,,,,,1,,,,,,,2,,,,,,1,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
60,95,134 repeat violations,2/29/2016 15:07,northeastern-correctional-center-report-02-25-16.docx,Northeastern Correctional Center,64,2,,14,1,,1,,1,1,1,1,1,,4,,1,17,,,,1,1,,,4,1,2,2,,,1,2,,,,1,,4,1,,2,1,,,1,,,,1,1,1,,,1,,,,,5,1,4,,1,,1,,,,1,,,,,1,,,,1,,,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,95,129 repeat violations,9/26/2016 14:03,northeastern-correctional-center-report-09-16.docx,Facility_Inspection__Northeastern_Correctional_Center_Concord__September_21_2016,36,4,2,11,2,,1,,2,2,1,1,1,,4,,,14,,,,,1,,2,2,1,1,2,,,,,,,,1,,2,,,5,,,,1,,,,1,,1,,,,,,,,1,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,358 repeat violations,10/28/2015 14:46,northeastern-correctional-center-report-10-28-15.docx,northeastern_correctional_center_concord,,1,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,107,156 repeat violations,3/10/2014 14:52,northeastern-correctional-center-report-3-14.docx,Northeastern_Correctional_Center__Facility_Inspection,57,2,,10,4,,1,,2,,1,1,1,,2,,1,19,,,1,3,1,,,19,,,,,,,3,,,,1,,2,,,,,,,,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,86,106 repeat violations,3/10/2014 14:52,northeastern-correctional-center-report-9-14.docx,Facility_Inspection__Northeastern_Correctional_Center_West_Concord__September_22_2014,32,2,,6,1,,1,,,,1,1,1,,3,,,19,,,,2,,,,11,,,,,,,3,,,,1,,1,,,,,,,,,,,1,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
